Bucket label;RT;m/z;dummy;Name;Formula;S.aca_._H2O_1;S.aca_._H2O_2;S.aca_._H2O_3;S.aca_._H2O_4;S.aca_._H2O_5;S.aca_._H2O_6;S.aca_._H2O_7;S.aca_._H2O_8;S.aca_._H2O_9;S.aca_._H2O_10;S.aca_._Pinf_11;S.aca_._Pinf_12;S.aca_._Pinf_13;S.aca_._Pinf_14;S.aca_._Pinf_15;S.aca_._Pinf_16;S.aca_._Pinf_17;S.aca_._Pinf_18;S.aca_._Pinf_19;S.aca_._Pinf_20;S.bulb_._H2O_21;S.bulb_._H2O_22;S.bulb_._H2O_23;S.bulb_._H2O_24;S.bulb_._H2O_25;S.bulb_._H2O_26;S.bulb_._H2O_27;S.bulb_._H2O_28;S.bulb_._H2O_29;S.bulb_._H2O_30;S.bulb_._Pinf_31;S.bulb_._Pinf_32;S.bulb_._Pinf_33;S.bulb_._Pinf_34;S.bulb_._Pinf_35;S.bulb_._Pinf_36;S.bulb_._Pinf_37;S.bulb_._Pinf_38;S.bulb_._Pinf_39;S.bulb_._Pinf_40;S.sto_._H2O_41;S.sto_._H2O_42;S.sto_._H2O_43;S.sto_._H2O_44;S.sto_._H2O_45;S.sto_._H2O_46;S.sto_._H2O_47;S.sto_._H2O_48;S.sto_._H2O_49;S.sto_._H2O_50;S.sto_._Pinf_51;S.sto_._Pinf_52;S.sto_._Pinf_53;S.sto_._Pinf_54;S.sto_._Pinf_55;S.sto_._Pinf_56;S.sto_._Pinf_57;S.sto_._Pinf_58;S.sto_._Pinf_59;S.sto_._Pinf_60;S.tub_._H2O_61;S.tub_._H2O_62;S.tub_._H2O_63;S.tub_._H2O_64;S.tub_._H2O_65;S.tub_._H2O_66;S.tub_._H2O_67;S.tub_._H2O_68;S.tub_._H2O_69;S.tub_._H2O_70;S.tub_._Pinf_71;S.tub_._Pinf_72;S.tub_._Pinf_73;S.tub_._Pinf_74;S.tub_._Pinf_75;S.tub_._Pinf_76;S.tub_._Pinf_77;S.tub_._Pinf_78;S.tub_._Pinf_79;S.tub_._Pinf_80;;;;;;;;;;
638.40078_Da_407.42_s;6.79;639.4081;999;;;17244.481820275738;16078.267083120858;10542.535919631011;16826.969208323735;18112.21455185963;17761.895499042163;17781.50880965371;23709.29802782742;15887.16399069129;12003.432600307975;12203.197181269077;10811.59986440459;12133.765863205605;12909.455934676746;9353.205797592813;11690.007422856486;13953.058124663437;11847.334941140758;11298.5706766131;9222.079089294364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
578.38254_Da_407.48_s;6.79;579.3898;999;;;4938.30436642427;4611.258605303417;3627.8484867631264;5219.106695845811;5394.237314545086;4796.466053884954;4543.201065502743;5643.292283635435;4458.160525038089;4097.525684724121;4095.5357212443982;4309.944567305364;3763.264764455432;4175.208906524128;3179.097880996779;3771.7279818698375;4371.6153406031235;3642.0438155631264;3657.3866559765747;3250.7750040368155;0.0;0.0;198.80192659140207;0.0;258.1924697850998;0.0;0.0;0.0;0.0;222.6957948052416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.37414278252372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.64120374301581;0.0;166.1064599111335;0.0;0.0;0.0;0.0;122.66321403460634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
432.25020_Da_407.50_s;6.79;433.2575;999;;;2538.6906979039845;2280.759593319735;1817.0056548935363;2854.842624587269;2552.8464873653547;3188.5013796376033;2397.8585320453158;2969.4985320398264;2615.018701133453;2251.2764676367287;2253.1253490939794;2250.4922436197517;1901.1687611591815;2179.2969879814395;1787.9669774538056;2063.130934590183;2427.0945745826602;2073.8045333423283;1935.79684177502;1740.8866139189406;926.5823281546527;683.7854007146503;1069.5321525559787;1008.0955144317549;958.0299536762913;935.6989810973599;1005.9777666878905;667.2113735366186;967.9288815381434;1066.595648804052;840.7806760943694;957.7996412047964;722.1637499999999;945.8165040050771;818.7419107659085;1096.6016344622203;914.3432045756239;998.0364755073598;1125.8122331430102;1480.036139603257;202.69608586496827;173.31491228070175;0.0;197.4366629918129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;164.9366961089424;232.54230377166155;166.0663285352002;214.29421934089683;210.40853973813694;134.92953543806698;0.0;201.3082012454005;244.93797729618163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
910.38029_Da_407.57_s;6.79;456.1974;999;;;2212.394590503767;2456.920034421214;2211.4263284261074;2798.669507793903;2757.6909423480797;2547.3726076029457;2864.282711255175;2485.995276997702;2644.413166133704;2550.5466027648495;2071.5238682860295;1824.3262683820562;2258.405404477407;2217.6799094918756;2211.2587896253604;2633.375199119768;2676.5885164243405;2104.5113164907075;2010.5992958482937;1883.685515905054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.92372363444163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
456.15445_Da_407.75_s;6.80;457.1617;999;;;1844.3753742884405;1549.1756438041816;1405.123649459784;1846.2231052752823;1753.2923243682678;1763.3898311042374;1910.5652620430692;2118.69881286699;1932.4139027942877;1273.5856878384693;1207.8610118854322;1431.7497296162974;1215.7209517923363;1327.409368902589;1187.2012544499066;1252.6152102868969;1490.3980210016157;1090.090801767464;1319.2432809286436;1087.7916357177457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
1038.50054_Da_407.88_s;6.80;520.2575;999;;;1958.8464677042543;2359.5136728709845;2113.848297213622;2967.188858174;2811.6553417790124;2838.7947767096084;2849.6743477005034;3169.747734235384;2625.9055400224347;2448.1647144315452;2559.313892316685;2205.356438360587;2622.3402348578493;2323.2329436455757;2333.6165790812;2537.266615210287;2417.2461295099624;2003.617600431747;2490.015024227002;1562.387986436299;0.0;179.24471669218988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207.23342969593534;105.83219059491654;0.0;0.0;0.0;0.0;0.0;119.56535087719297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
1132.52397_Da_409.67_s;6.83;1133.5313;999;;;0.0;0.0;0.0;0.0;137.66428426258383;0.0;0.0;0.0;113.22312444541178;0.0;0.0;0.0;0.0;0.0;132.27869130361077;0.0;0.0;0.0;0.0;0.0;3632.077229888385;3360.2852135443254;2804.328852755811;4102.586750788643;2935.240709135871;3646.8557393553315;3697.164116948599;4397.17744350667;3938.9328095927226;4600.42628742407;5368.840461807419;4870.042791049003;3874.465833333333;5339.178779094698;5196.689665981679;5653.015201883787;5333.668693357806;4186.669068905735;3153.1452874102106;3716.2010471896006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
561.39751_Da_411.23_s;6.85;562.4048;999;;;1083.7310058899016;0.0;747.7558602388324;2062.1775320586653;1137.6576451459928;971.4072303555423;859.8065406463621;1248.1854416645392;944.9776155636291;1038.44486738066;1694.5952133532505;834.4875623496747;679.865986814998;822.0342356818444;719.8165451771487;768.8686712758446;918.0939351103932;778.63628697676;1497.182451981734;1174.9409656063297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;142.4350873645723;0.0;0.0;179.80838951040104;117.01309164149045;77.37480374820275;0.0;0.0;0.0;172.27478219520063;0.0;0.0;0.0;0.0;197.90012605798668;0.0;149.42609709670228;173.60636480136696;0.0;0.0;0.0;0.0;0.0;0.0;67.30398089171975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.77611303859051;0.0;0.0;0.0;;;;;;;;;;
970.47378_Da_412.09_s;6.87;971.4811;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3609.0695422818358;3414.5012080993706;3334.09711523681;4226.5419119755725;2995.2591341297757;3944.834666990679;3531.5526492402473;4224.565545875306;3787.3883887458414;4507.831720110312;4362.604953871186;5605.583797563969;4151.66;5159.607485291848;4916.981157047821;5909.714557794861;6439.832150641603;3931.3574123805965;2827.596102004253;3620.6109046462843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
188.17112_Da_413.21_s;6.89;189.1784;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.31369109859345;0.0;0.0;5622.242207854868;6705.080142930066;7252.383132077405;6456.637865011217;7779.74678694577;7099.573692523997;7060.867305673625;6996.314286686632;7057.814761215629;6923.495052181906;5371.091547954927;6203.59459918799;5360.4766666666665;7025.587451330166;5616.818640939013;6586.365052981508;5843.058031105065;6619.313900125779;6640.550106324197;6548.461787489882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
372.17252_Da_413.65_s;6.89;373.1798;999;;;0.0;0.0;106.82226574840463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.46580502695329;0.0;151.82557341024585;0.0;109.12992032547889;63.004516118437266;66.75057215939688;0.0;0.0;117.59909575326981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1242.472223626346;1084.863596491228;766.6901635204242;1107.0555746326652;1258.159113796576;1197.160157993026;0.0;888.7915205281618;1125.7757009345794;1182.7326393016658;909.6519097222223;1266.8541977729408;0.0;1002.2044861949495;1012.9207635512337;933.8234676007005;1185.3726956253322;1171.2642745265557;1141.1299179167845;1065.8716546267628;1444.841334418226;2192.862392104544;2012.3826614389598;1983.4479051865917;1524.1763057324843;2087.7935751078935;1606.029943474054;1750.0;1662.0096098702668;1815.9114188226717;1432.0552406940947;1633.2997600423823;1347.5671822630643;733.4147736298651;684.3927294597214;884.97234404078;2244.7096699164613;1376.0776371308016;1828.068040283264;1305.6635229692731;;;;;;;;;;
676.34139_Da_415.98_s;6.93;677.3487;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;853.3760494065425;1086.5327888378424;797.4289569420486;1143.0201589095632;1069.0074187593605;1002.2927565916232;1178.3032128168506;936.0875986931663;1077.9207998947506;1190.8364606427656;1203.205545843214;1132.1682938343877;996.2316666666666;1513.5294763383133;1203.765769217373;1208.063196897292;1302.2463822743734;1352.8202060033316;1552.6191919361052;1549.849165056241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
868.47628_Da_416.33_s;6.94;869.4836;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2334.2344880826017;1899.7727071635188;1836.9742267160839;2189.5088648593937;2711.0209327435477;2097.13957403968;1893.3419146116917;1910.9022257010618;1938.302027928656;2122.642549433119;2175.674761566822;1699.4803890095363;1690.2591666666665;2586.49584055162;2375.823691268155;2872.10551284715;2091.906422589685;2518.853961994765;3229.3608157661206;3172.7334952017573;798.7321437597939;1139.7100877192981;839.5616516194204;1283.338309446784;707.4461228600202;939.2441454990167;917.8622453271421;968.1678701602366;902.1703011422637;1048.004925020804;1092.0164930555557;1324.1726240803036;927.9959225280326;1165.9482087366503;0.0;940.3309482111584;0.0;995.3431581945039;1167.5875672233228;980.8703474372204;630.8462164361268;207.99791040457782;0.0;562.2892894080944;563.2825477707006;488.849227342336;0.0;363.0;0.0;0.0;0.0;0.0;384.7268493021353;0.0;0.0;0.0;426.0032950206423;0.0;0.0;0.0;;;;;;;;;;
866.46020_Da_417.69_s;6.96;867.4675;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2219.1960500498567;2028.1207759060746;2202.3699465405043;2060.0689620270246;2722.345163874473;2225.8122927913073;2447.2451343119205;1802.4665464198201;2216.9482210987276;2167.181708394167;2468.3159607429075;2301.175035407421;2407.2124999999996;2722.568497967445;2631.7513148270696;3150.1964817508137;2484.0722725708383;2304.4363803243027;4214.718718081811;4870.80108352741;2624.092571062697;2891.5070175438595;3090.3669107898227;1465.4971354213733;1538.346424974824;1185.3390074203837;2055.617591143862;2706.6217247782133;2234.947040498442;2052.9411544928075;2543.334635416667;2682.268398424149;2201.545361875637;2381.8324463335357;3344.3950297136685;2864.376048703194;2372.975631505839;2805.47885519009;2745.843864987263;411.58527691778465;2963.9597233523186;2333.966502178001;1941.5624811500954;2340.666983163499;3064.91974522293;2269.9804399276068;2731.9066048785457;1619.0;1584.4021265712913;1305.3882797230594;1413.8559683739156;1537.0445012309515;1519.4664128023162;2030.8358379666404;1607.7797453974406;1701.5461121449955;1822.487469230322;2410.2464135021096;1894.0173303441159;1033.3593657724728;;;;;;;;;;
419.21561_Da_420.24_s;7.00;420.2229;999;;;419.3707347570004;1078.72364227435;533.0841915713654;556.7380019964678;509.90850890861054;566.8446897133517;770.0694502390962;541.60665049783;828.4884394515228;929.3125248715331;425.49649282327726;241.42407464204427;784.8042507897268;400.8882913312237;322.98047126631633;587.3302350023813;891.8314149165321;603.168954700307;326.41070868337573;285.5978039722267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;371.42688166607695;718.4890350877192;456.72974935286317;753.3148867723338;576.4773413897282;602.8786792047464;662.9612880432039;493.027749123169;470.45690550363446;814.9922388465261;871.6592881944446;678.463005270827;732.3995922528032;904.6550344679787;87.82549972987574;372.0109748978401;1102.8538061838697;621.5107859888936;764.9711647325219;1033.4369453044376;1621.8852725793326;1160.1893494928713;452.15961261351833;775.0771969684125;1655.6779299363059;932.4346373381595;1102.6968477873404;704.0;572.4811755041306;449.1311160433299;393.5592639238735;378.94175574184305;481.9317713332599;339.8499444003177;281.3614554445521;167.31343959867303;664.2122380943151;1706.378481012658;468.58706095868473;0.0;;;;;;;;;;
136.12517_Da_420.57_s;7.01;137.1324;999;;;586.2631700174393;765.7797998470169;679.9648069754218;770.195845811257;658.5859359122011;607.9866429989983;966.238903687538;602.8227278529487;939.5341961191382;970.9403256224372;532.1345716698057;430.3646547966876;880.8115986814998;648.2448966207021;562.1844380403458;570.2442645295847;836.0235595045773;885.0133571693596;584.8191863910482;438.89662522202485;562.6425423783331;624.0371618172537;528.6576371927787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;634.8062935973552;0.0;0.0;652.4795458053893;0.0;603.4686612646304;0.0;0.0;0.0;405.9895941727367;479.8966789667897;671.3210526315789;554.2338531472947;795.6227431277223;602.2416918429003;681.3281330050075;673.9012432914417;448.3086789079156;650.8909657320872;782.966798566649;900.9678819444446;747.4790696001007;620.4750254841997;722.3304639782834;658.1057446425356;389.3642565257276;863.1029787525937;755.7663747686174;737.3631828474383;971.9228414172686;1073.4560618388932;729.560509861283;405.30933949934655;735.3861883043116;1044.764872611465;905.276346930252;548.5889222725807;553.0;515.031480075019;439.4376387186537;477.730898404702;507.6198385739662;450.21227045994556;472.0711993645751;426.93070266296905;386.1888825956793;543.2172193902273;1046.8320675105485;465.1160456923241;340.96204298573707;;;;;;;;;;
571.76842_Da_421.26_s;7.02;572.7757;999;;;773.4822480339574;874.5847781744009;837.1167940860555;1168.4008293020042;987.8789038683017;892.5518198913865;541.5529060624539;810.3348544804697;828.4884394515228;894.4351782964515;875.2769045918036;958.3486093399409;725.6369317401457;844.4242732295988;0.0;817.9908363851347;0.0;883.9166863426317;1023.4335761843344;1039.4920071047957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
838.39329_Da_421.77_s;7.03;839.4006;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;559.5051304319855;214.65108048323975;609.7332832328477;695.4652406417111;909.3357598133119;811.5410945826318;894.07812634441;1002.4767900898448;0.0;1012.6798247985724;993.8545341249372;939.3804173354735;823.2458333333333;927.970909589887;909.3357598133119;1068.4547752614446;1047.551713400744;1149.4550769962948;902.6096143864173;923.6800290702475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
194.67015_Da_423.56_s;7.06;195.6774;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1201.6287754511243;1187.2196358686406;1168.3778032075697;1240.6485601983838;1580.8626658771898;1014.708545243096;1396.5075114866377;0.0;1060.8109459281673;1225.9989545593828;1019.7420248212833;1086.7342082900575;1031.6625;1069.6203152604587;928.5869527358851;1197.9303275850127;1110.4261295662006;916.2483257980081;1236.869145890193;1168.562641428406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
134.10952_Da_424.20_s;7.07;135.1168;999;;;90.93498075088019;89.11645843957166;0.0;0.0;112.33405595826841;0.0;156.51818094290573;121.39459407709981;118.66654388990274;0.0;0.0;0.0;92.65825436066476;143.93595566413617;66.13934565180539;117.46604700047625;175.0834679590738;151.34057408844066;0.0;0.0;2781.83859242819;3630.2587374510804;3345.2033681190114;3097.782081344152;3658.8590784020057;3582.519379979518;3562.884548536422;3378.103355567656;3426.859323021407;0.0;3261.8238277396017;4051.001302993107;3149.1758333333332;3455.35321864119;3291.953989760022;3543.126636193642;3182.084858814467;0.0;3104.149590609983;3639.9437424640337;124.904615073548;0.0;0.0;65.81222099727097;0.0;0.0;0.0;140.86507117804828;140.58359293873312;0.0;108.55034722222223;104.1089783950062;0.0;213.67975140193593;159.25690617684137;93.27388874989576;109.28177250355837;109.9506977075324;0.0;80.52755417956656;1040.8962571196093;973.0957516917686;0.0;257.9915563166551;97.33191082802549;912.0659195322288;196.47651542156814;173.0;137.07295751507354;129.2463643290158;213.8414497621047;0.0;147.3421976050731;87.80317712470215;128.1878445654716;175.73172586778867;215.52237706665633;1022.5607594936708;0.0;174.5539469210258;;;;;;;;;;
434.08523_Da_425.08_s;7.08;435.0925;999;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1359.7072570725709;1624.5530701754385;1163.8910916093187;1545.4119752037736;1200.1893252769387;1321.819564031797;1410.1602314978381;830.6567292483323;1072.6417445482866;1114.2644566343427;1479.541232638889;1335.8702621022146;1084.472986748216;686.3300710790442;1829.1124077075456;1457.6756567425568;1044.8675595493285;1609.9096895913428;1069.8092980469855;940.6065703474371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
206.05758_Da_425.44_s;7.09;207.0649;999;;;108.0521535981047;193.77648521162675;126.33787199090163;139.80864624126545;153.08268409999323;0.0;118.95381751660835;178.4604288996681;210.11599055735073;0.0;0.0;220.4306768470839;65.86550611179784;85.29538113430291;119.0508221732497;83.29410605488316;0.0;0.0;151.87164917907066;138.5989342806394;0.0;0.0;0.0;234.74694242480473;243.4709693148967;129.8014268108521;167.84946051522087;234.57514293493057;190.65265848478583;0.0;175.58471950565144;202.6114625625531;129.21833333333333;0.0;0.0;0.0;248.30066045002374;135.9451677601387;189.45002762754717;150.36651636027284;7223.650238420193;7196.956578947368;5834.850842856241;7987.958323543764;7100.2255790533745;6714.413525260705;6656.962768552634;5512.743380785366;6086.051921079958;6310.11606066267;6786.567708333334;8101.784093975427;6614.415902140672;4281.724149015966;9260.3206915181;6276.46504878659;5045.91857733267;8169.915527552329;6224.449582507784;6601.02256621947;282.8633034987795;210.08834166492534;406.39888073455984;219.40307567100155;277.49949044585986;215.00313239593484;0.0;0.0;225.76722414247408;0.0;154.69381472152256;240.13154040325347;157.57429466098094;0.0;255.28935146513416;228.3460150497613;340.29849010524686;282.81350210970464;0.0;283.9410869915353;;;;;;;;;;
230.04224_Da_426.30_s;7.10;231.0495;999;;;1430.3537560461978;1295.2973610402858;1306.5184810766411;1453.0112877217232;1274.220615134476;1550.8230724617304;1432.663082897397;1200.4576525402092;1014.6533844531133;1326.464245549077;1290.2151717867116;1381.3655749083923;1507.092088998764;1059.7951105937136;1324.991557891168;1097.773602877178;974.9960621970921;1256.7847674300942;1384.9787708718236;1216.940642661069;0.0;216.86397822018037;0.0;0.0;0.0;285.56313898387464;328.98494260983296;433.74271712496596;0.0;319.97869464121555;342.16509442126943;262.7809272023416;232.38458333333332;492.9845457196275;0.0;331.0070642011219;525.3743588062734;248.680184927083;399.58712723741274;414.58196653618086;1604.0382146287218;1631.1346491228069;1031.490782246354;1208.12434259276;1093.9113796576032;1257.3405609082947;1183.703157859318;1130.2744996905303;1105.8504672897195;1197.088871151266;1453.4891493055557;1589.709007177679;1222.4770642201834;1061.4309390291817;1519.966648658383;1586.7406888499709;819.6132937766878;1807.8209454649011;1261.9148386640247;1232.5189542483658;1205.7302685109844;909.3375982511693;0.0;521.4957527255464;1134.8486624203822;1068.2260893776972;460.28487039771863;392.0;503.94469674659393;505.1378739192367;478.8683529247132;435.68169777805485;438.95696369844694;495.8297061159651;326.98763740853354;393.5548830811554;579.7677979570872;1121.756540084388;0.0;493.4058232967663;;;;;;;;;;
400.17084_Da_427.12_s;7.12;401.1781;999;;;3014.762067717416;2389.564571647119;2643.8510772730147;2625.1569914766183;2733.4620283178647;2710.797588709819;2730.7205301838953;2497.408443962216;2012.9765105727538;2823.9399968856515;3048.159738910177;2694.502606983164;2778.631266309573;2044.9567626949124;2996.112358026784;2240.3978782454474;1831.8107835218095;2432.4158936823287;2822.0925854916863;2911.6276118197966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2673.3970243812028;2810.3342105263155;2075.2978723404253;2459.7317597730025;2557.1117824773414;2197.6593564593695;2364.1243291441647;2613.8296540815627;2431.9854620976116;2010.9767844708997;2486.8884548611113;2912.711867455792;2239.577981651376;1832.5361288709505;2856.0852512155593;2824.246584938704;1957.0358239157647;2777.7018368218714;2033.7879988678176;2193.2574131406946;730.560618388934;756.7361162458006;624.3071277772193;846.7415181674833;942.2557324840765;665.3781149937352;629.1663696083924;565.0;760.9564920873569;661.3105641501307;764.3694374475232;726.4739007136403;848.2408459347611;755.1073232724385;568.1545992181497;653.4694716401003;996.9485395305564;841.0535864978903;743.9542720899613;804.1118488161922;;;;;;;;;;
148.12430_Da_427.35_s;7.12;149.1316;999;;;0.0;0.0;69.84532760472611;0.0;59.470970801436216;0.0;0.0;45.652667858054635;0.0;91.13113137360071;0.0;120.71203732102214;0.0;0.0;62.83237836921512;66.20813558208661;130.21832929456113;0.0;0.0;0.0;2083.241532374795;2150.9366003062787;2170.161813182121;1899.9145059801951;2275.0380342029184;2165.990765652393;2165.2580406463494;2155.435747345494;2256.0564587366325;2191.795454135799;1938.1851730046908;1943.842092342555;1658.9966666666664;1976.3995814823074;2424.5178851311343;2282.1473439988918;2072.724397318868;2181.754155760275;1957.6502854846542;1843.063871958773;0.0;125.04999999999998;0.0;125.74835083407132;96.61631419939577;91.34525442496158;0.0;111.79767553813356;0.0;93.8676697858465;0.0;0.0;0.0;140.51766260670786;112.41663965424095;114.96549078475523;0.0;93.74743699273816;0.0;0.0;0.0;116.01893494928711;93.70054622834355;126.79072212143305;0.0;0.0;133.5598784607289;0.0;74.5838151184959;0.0;0.0;0.0;111.5298579093956;97.0999841143765;114.06545490995356;0.0;0.0;158.2911392405063;0.0;0.0;;;;;;;;;;
